Country/Region,time,precipIntensityMax,temperatureLow,humidity,pressure
China,3/10/2020,0.0004,40.61,0.28,1014.3
China,3/11/2020,0.0004,30.09,0.44,1017.5
China,3/12/2020,0.0004,36.66,0.28,1027.7
China,3/13/2020,0.0004,40.82,0.16,1017
China,3/14/2020,0.0004,33.32,0.29,1018.9
China,3/15/2020,0,38.1,0.45,1019.6
China,3/16/2020,0.0005,52.55,0.34,1014.2
China,3/17/2020,0,44.53,0.14,1003.5
China,3/18/2020,0,49.89,0.09,1012.8
China,3/19/2020,0,48.16,0.18,1005
China,3/20/2020,0,35.61,0.32,1012.5
China,3/21/2020,0,43.33,0.36,1018.2
China,3/22/2020,0.0004,42.1,0.32,1019.6
China,3/23/2020,0.0002,50.73,0.35,1016.1
China,3/24/2020,0.0061,48,0.48,1011.1
China,3/25/2020,0.0126,34.03,0.51,1020.2
China,3/26/2020,0.0004,28.53,0.12,1027.4
China,3/27/2020,0.0002,33.54,0.1,1026.5
China,3/28/2020,0.0004,43.26,0.22,1019.8
China,3/29/2020,0.0004,47.32,0.42,1017.5
China,3/30/2020,0.0469,46.45,0.52,1017
China,3/31/2020,0.0028,41.78,0.2,1025.5
China,4/1/2020,0.0003,43.58,0.28,1022.8
China,4/2/2020,0.0002,46.48,0.19,1020.3
China,4/3/2020,0.0002,36.41,0.17,1029.1
China,4/4/2020,0,48.48,0.24,1026.1
China,4/5/2020,0.0014,50.1,0.49,1017.9
China,4/6/2020,0.008,37.35,0.24,1020.8
China,4/7/2020,0.0003,43.98,0.3,1022
China,4/8/2020,0.002,39.8,0.45,1026.9
China,4/9/2020,0.0003,41.31,0.37,1028.3
China,4/10/2020,0.0004,40.98,0.21,1022.6
China,4/11/2020,0.0003,41.8,0.14,1019.2
China,4/12/2020,0.0004,49.49,0.18,1016.8
China,4/13/2020,0.0003,54.97,0.28,1011.4
China,4/14/2020,0.0001,48.91,0.34,1008.2
China,4/15/2020,0.2673,46.31,0.67,1006.8
China,4/16/2020,0.0002,47.93,0.53,1013.7
China,4/17/2020,0.0002,55.54,0.47,1018.5
China,4/18/2020,0.0225,47.27,0.5,1011.1
China,4/19/2020,0.008,40.63,0.25,1015.6
China,4/20/2020,0.0004,39.14,0.11,1021.6
China,12/31/2019,0.0014,5.58,0.31,1025.2
China,1/1/2020,0.0123,2.44,0.47,1027.6
China,1/2/2020,0.0104,4.23,0.52,1025.3
China,1/3/2020,0.0054,-0.81,0.54,1013.7
China,1/4/2020,0.0036,-6.6,0.53,1018.2
China,1/5/2020,0.0004,4.74,0.46,1026.9
China,1/6/2020,0.0078,7.98,0.51,1013.5
China,1/7/2020,0.0017,9.02,0.47,1010.7
China,1/8/2020,0.0073,-3.06,0.49,1009
China,1/9/2020,0.0039,-9.73,0.44,1028.3
China,1/10/2020,0.0003,-2.41,0.4,1031.5
China,1/11/2020,0.0003,4.35,0.41,1025.2
China,1/12/2020,0.0003,10.26,0.38,1016.6
China,1/13/2020,0,7.76,0.34,1011.3
China,1/14/2020,0.0001,4.82,0.33,1015.2
China,1/15/2020,0.0016,12.22,0.34,1014
China,1/16/2020,0.0155,4.95,0.6,1009
China,1/17/2020,0.0095,1.35,0.53,1011.5
China,1/18/2020,0.0034,-5.07,0.47,1014
China,1/19/2020,0.0009,-1.22,0.47,1022.6
China,1/20/2020,0.0014,2.64,0.48,1017.9
China,1/21/2020,0.0003,-1.61,0.43,1016.1
China,1/22/2020,0.0012,-12.38,0.41,1018.1
China,1/23/2020,0.0002,-11.31,0.4,1033.4
China,1/24/2020,0.0003,-5.18,0.34,1026.3
China,1/25/2020,0.0003,-7.49,0.46,1020.2
China,1/26/2020,0.0007,-2.51,0.42,1019
China,1/27/2020,0.0023,-5.4,0.47,1019.2
China,1/28/2020,0.0008,-3.49,0.44,1020.5
China,1/29/2020,0.0004,-6.18,0.43,1016.2
China,1/30/2020,0.0015,-8.27,0.44,1020.5
China,1/31/2020,0.0107,-5.27,0.38,1017.3
China,2/1/2020,0.0055,-15.56,0.49,1027.8
China,2/2/2020,0.0002,-15.26,0.36,1032
China,2/3/2020,0.0003,-6.8,0.33,1025.5
China,2/4/2020,0.0003,-13.08,0.4,1021.9
China,2/5/2020,0.0003,-5.87,0.4,1022.8
China,2/6/2020,0.0009,-7.23,0.38,1020.7
China,2/7/2020,0.0013,-7.5,0.45,1026
China,2/8/2020,0.001,-13.01,0.43,1036.5
China,2/9/2020,0.0004,-8.67,0.34,1030.6
China,2/10/2020,0.0002,0.54,0.33,1029.7
China,2/11/2020,0.0009,5.57,0.35,1025.5
China,2/12/2020,0.0004,8.82,0.35,1020.4
China,2/13/2020,0.0003,6.74,0.31,1010.9
China,2/14/2020,0.0003,5.29,0.33,1019.6
China,2/15/2020,0.0003,10.14,0.26,1016.8
China,2/16/2020,0.0017,2.13,0.34,1019.2
China,2/17/2020,0.0004,4.17,0.29,1024.7
China,2/18/2020,0.0079,7.31,0.27,1015.2
China,2/19/2020,0.0073,3.96,0.51,1022.4
China,2/20/2020,0.007,10.9,0.53,1027
China,2/21/2020,0.0075,1.66,0.54,1023.1
China,2/22/2020,0.0003,1.71,0.47,1023
China,2/23/2020,0.0009,-0.33,0.48,1022.1
China,2/24/2020,0.0004,6.33,0.43,1018.5
China,2/25/2020,0.0067,-1.23,0.51,1016.8
China,2/26/2020,0.0003,-6.91,0.39,1029.4
China,2/27/2020,0.0003,0.54,0.33,1030.4
China,2/28/2020,0.0004,2.2,0.44,1022.7
China,2/29/2020,0.0042,10.75,0.46,1019.6
China,3/1/2020,0.0078,0.95,0.49,1016.3
China,3/2/2020,0.0034,5.6,0.47,1018.4
China,3/3/2020,0.0008,0.82,0.49,1016.4
China,3/4/2020,0.0004,5.21,0.38,1016.3
China,3/5/2020,0.001,6,0.4,1015
China,3/6/2020,0.0022,2.54,0.41,1011.2
China,3/7/2020,0.0005,1.77,0.34,1014.8
China,3/8/2020,0.0007,2.5,0.31,1018.8
China,3/9/2020,0.0009,3.65,0.3,1016.3
China,3/10/2020,0.0005,8.51,0.35,1013.6
China,3/11/2020,0.0004,2.54,0.34,1016.3
China,3/12/2020,0.0098,9.65,0.32,1020.4
China,3/13/2020,0.0044,7.62,0.38,1013.8
China,3/14/2020,0.0163,3.35,0.44,1014.5
China,3/15/2020,0.0019,0.24,0.44,1020.9
China,3/16/2020,0.001,-0.16,0.33,1021.9
China,3/17/2020,0.0007,11.69,0.34,1021.7
China,3/18/2020,0.0054,7.16,0.44,1013.9
China,3/19/2020,0.0036,3.24,0.42,1015
China,3/20/2020,0.0021,1.37,0.45,1019.8
China,3/21/2020,0.0008,13.51,0.39,1020.3
China,3/22/2020,0.0112,2.53,0.42,1017.2
China,3/23/2020,0.0003,10.57,0.34,1021.7
China,3/24/2020,0.0083,8.29,0.4,1011.2
China,3/25/2020,0.0006,9.62,0.39,1016.6
China,3/26/2020,0.0006,22.75,0.39,1015.3
China,3/27/2020,0.0009,14.12,0.33,1006
China,3/28/2020,0.0038,15.11,0.26,1009.6
China,3/29/2020,0.0007,11.68,0.3,1015.8
China,3/30/2020,0.0016,9.93,0.31,1016.1
China,3/31/2020,0.0186,18.11,0.36,1011.7
China,4/1/2020,0.0064,15.06,0.38,1009.6
China,4/2/2020,0.0085,11.5,0.36,1012.1
China,4/3/2020,0.0007,16.15,0.36,1018.2
China,4/4/2020,0.0065,9.68,0.39,1017.6
China,4/5/2020,0.0023,12.05,0.39,1018.5
China,4/6/2020,0.0084,13.03,0.46,1016.8
China,4/7/2020,0.008,16.14,0.38,1015.6
China,4/8/2020,0.0054,11.77,0.44,1015.5
China,4/9/2020,0.0004,17.16,0.4,1019.7
China,4/10/2020,0.0053,10.08,0.42,1021.2
China,4/11/2020,0.0002,16.43,0.33,1026
China,4/12/2020,0.0004,12.17,0.37,1023.5
China,4/13/2020,0.0003,20.74,0.28,1019.3
China,4/14/2020,0.003,23.68,0.46,1014.1
China,4/15/2020,0.0099,18.89,0.49,1009.6
China,4/16/2020,0.0004,23.98,0.3,1012.4
China,4/17/2020,0.0091,22.79,0.43,1010
China,4/18/2020,0.0089,16.61,0.4,1009.2
China,4/19/2020,0.0181,17.48,0.37,1011.1
China,4/20/2020,0.0193,22.75,0.48,1009.6
China,12/31/2019,0.0008,12.33,0.44,1029.3
China,1/1/2020,0.0003,8.76,0.53,1032.2
China,1/2/2020,0,9.75,0.5,1028.5
China,1/3/2020,0.0003,13.02,0.52,1026.6
China,1/4/2020,0.0002,8.44,0.58,1028.8
China,1/5/2020,0,11.84,0.61,1028.5
China,1/6/2020,0.0002,15.23,0.59,1028.9
China,1/7/2020,0.0002,12.71,0.57,1029.3
China,1/8/2020,0.0001,8.7,0.57,1029.9
China,1/9/2020,0.0003,11.35,0.57,1028.4
China,1/10/2020,0.0003,12.87,0.6,1028.7
China,1/11/2020,0.0003,16,0.61,1026.2
China,1/12/2020,0.0003,18.03,0.58,1020.9
China,1/13/2020,0.0002,18.55,0.61,1021.8
China,1/14/2020,0.0001,17.16,0.67,1029.4
China,1/15/2020,0.0002,18.75,0.62,1032
China,1/16/2020,0.0047,21.06,0.75,1035.8
China,1/17/2020,0.0019,21.08,0.76,1039.2
China,1/18/2020,0.0002,17.26,0.67,1031.5
China,1/19/2020,0,17.77,0.62,1025.4
China,1/20/2020,0.0002,14.97,0.62,1026
China,1/21/2020,0.0001,20.59,0.57,1028.6
China,1/22/2020,0.0011,15.96,0.66,1033.1
China,1/23/2020,0.0002,15.28,0.67,1033.4
China,1/24/2020,0.0002,13.35,0.67,1027.5
China,1/25/2020,0.0003,13.33,0.64,1027.6
China,1/26/2020,0.0004,13.21,0.59,1027.1
China,1/27/2020,0.0003,13.21,0.55,1029.3
China,1/28/2020,0.0003,14.97,0.52,1031.4
China,1/29/2020,0.0003,16.77,0.57,1029.6
China,1/30/2020,0.0002,14.18,0.55,1029.4
China,1/31/2020,0.0003,12.7,0.56,1032
China,2/1/2020,0.0003,14.04,0.53,1030
China,2/2/2020,0.0002,15.55,0.49,1025.5
China,2/3/2020,0.0003,15.6,0.52,1025.3
China,2/4/2020,0.0003,15.59,0.55,1025.7
China,2/5/2020,0,17.71,0.54,1026.4
China,2/6/2020,0.0003,17.61,0.5,1033.9
China,2/7/2020,0.0003,16.27,0.47,1036.4
China,2/8/2020,0.0003,19.27,0.45,1027.1
China,2/9/2020,0.0004,17.58,0.42,1020.2
China,2/10/2020,0.0002,20,0.38,1018.5
China,2/11/2020,0,25.39,0.38,1018.3
China,2/12/2020,0.0004,28.12,0.4,1022.1
China,2/13/2020,0.0003,26.78,0.21,1032.9
China,2/14/2020,0.0003,20.36,0.23,1035.4
China,2/15/2020,0.0003,23.18,0.29,1034.7
China,2/16/2020,0.0003,18.5,0.42,1035.7
China,2/17/2020,0.0004,23.89,0.44,1026.7
China,2/18/2020,0.0004,20.77,0.5,1033.4
China,2/19/2020,0.0004,20.27,0.43,1037.9
China,2/20/2020,0.0004,21.84,0.33,1031.5
China,2/21/2020,0.0004,22.84,0.29,1024.1
China,2/22/2020,0.0003,28.58,0.28,1021.2
China,2/23/2020,0,32.01,0.35,1018.3
China,2/24/2020,0.0003,29.99,0.41,1019.4
China,2/25/2020,0.0003,29.14,0.4,1024.2
China,2/26/2020,0,38.63,0.34,1017.4
China,2/27/2020,0.0003,35.17,0.27,1017.8
China,2/28/2020,0.0003,32,0.37,1026.1
China,2/29/2020,0.0003,32.52,0.39,1025.4
China,3/1/2020,0.0002,30.01,0.36,1025.2
China,3/2/2020,0.0002,30.55,0.31,1021
China,3/3/2020,0.0002,33.85,0.27,1016.2
China,3/4/2020,0.0003,33.19,0.35,1014.8
China,3/5/2020,0.0003,36.67,0.32,1011.5
China,3/6/2020,0.0003,38.61,0.37,1011.7
China,3/7/2020,0.0005,22.16,0.3,1028.5
China,3/8/2020,0.0003,22.81,0.24,1035.5
China,3/9/2020,0.0004,24.31,0.25,1024.8
China,3/10/2020,0.0004,30.58,0.2,1019.9
China,3/11/2020,0.0004,28.48,0.21,1027.7
China,3/12/2020,0.0004,26.45,0.17,1030.9
China,3/13/2020,0.0004,30.96,0.15,1026.3
China,3/14/2020,0.0004,34.33,0.18,1025.5
China,3/15/2020,0,31.89,0.28,1027.1
China,3/16/2020,0.0005,33.75,0.13,1024.2
China,3/17/2020,0,36.3,0.1,1021.6
China,3/18/2020,0,36.6,0.11,1015.6
China,3/19/2020,0,44.89,0.12,1009.6
China,3/20/2020,0,43.47,0.19,1009.7
China,3/21/2020,0,45.82,0.24,1015.1
China,3/22/2020,0.0004,43.65,0.2,1015.1
China,3/23/2020,0.0002,45.21,0.25,1007.4
China,3/24/2020,0.0004,37.52,0.2,1013.6
China,3/25/2020,0.0004,36.31,0.19,1023.1
China,3/26/2020,0.0004,35.81,0.16,1022.2
China,3/27/2020,0.0003,44.5,0.23,1016
China,3/28/2020,0.0004,39.56,0.16,1012.4
China,3/29/2020,0.001,39.83,0.23,1015.8
China,3/30/2020,0.0003,39.54,0.22,1018.4
China,3/31/2020,0.0004,43.57,0.13,1017.1
China,4/1/2020,0.0003,45.24,0.17,1020.5
China,4/2/2020,0.0002,43.91,0.23,1024.1
China,4/3/2020,0.0002,40.81,0.31,1022.7
China,4/4/2020,0.0002,42.96,0.26,1018.8
China,4/5/2020,0.0002,46,0.21,1017.1
China,4/6/2020,0.0002,45.81,0.19,1014.9
China,4/7/2020,0.0003,46.95,0.15,1014
China,4/8/2020,0.0004,56.6,0.14,1010
China,4/9/2020,0.0007,52.22,0.09,1014.7
China,4/10/2020,0.0004,43.28,0.11,1018.9
China,4/11/2020,0.0003,43.6,0.06,1016.4
China,4/12/2020,0.0004,50.77,0.08,1010.9
China,4/13/2020,0.0003,55.37,0.11,1007.6
China,4/14/2020,0.0002,57.87,0.15,1007.5
China,4/15/2020,0.0029,57.99,0.24,1010.8
China,4/16/2020,0.0046,55.24,0.38,1010
China,4/17/2020,0.0002,57.09,0.43,1012.1
China,4/18/2020,0.0021,57.32,0.39,1015
China,4/19/2020,0.0007,54.35,0.43,1018
China,4/20/2020,0.0038,50.73,0.4,1017
China,12/31/2019,0.0002,38.47,0.69,1031.4
China,1/1/2020,0.0003,43.56,0.82,1028
China,1/2/2020,0.0098,45.02,0.92,1026.2
China,1/3/2020,0.0042,46.57,0.96,1025.4
China,1/4/2020,0.0003,49.91,0.89,1024.3
China,1/5/2020,0.0002,52.82,0.85,1020
China,1/6/2020,0.008,39.93,0.81,1016.1
China,1/7/2020,0.0002,32.42,0.72,1026.8
China,1/8/2020,0.0079,41.16,0.8,1024.5
China,1/9/2020,0.056,42,0.95,1020.8
China,1/10/2020,0.0519,38.11,0.98,1020.9
China,1/11/2020,0.0055,29.57,0.84,1023.9
China,1/12/2020,0.0068,38.4,0.81,1023.6
China,1/13/2020,0.0004,34.83,0.82,1026.4
China,1/14/2020,0.0393,39.16,0.93,1026.2
China,1/15/2020,0.042,36.93,0.96,1024.1
China,1/16/2020,0.0072,33.83,0.92,1026.3
China,1/17/2020,0.0013,33.53,0.8,1025.9
China,1/18/2020,0.0028,31.05,0.84,1025.5
China,1/19/2020,0.0002,34.68,0.79,1026.7
China,1/20/2020,0.0005,40.92,0.77,1025
China,1/21/2020,0.0073,44.45,0.82,1020.1
China,1/22/2020,0.0244,45.5,0.92,1022.1
China,1/23/2020,0.0494,41.96,0.98,1025.4
China,1/24/2020,0.1091,39.91,0.98,1025.5
China,1/25/2020,0.0844,38.36,0.99,1020.4
China,1/26/2020,0.017,30.96,0.92,1020.5
China,1/27/2020,0.0034,30.41,0.88,1022.9
China,1/28/2020,0.0006,26.55,0.78,1024.4
China,1/29/2020,0.0014,26.29,0.76,1024
China,1/30/2020,0.0002,27.13,0.7,1026
China,1/31/2020,0.0003,32.68,0.63,1026.6
China,2/1/2020,0.007,40.44,0.72,1025.6
China,2/2/2020,0.0143,39.91,0.84,1026.9
China,2/3/2020,0.0155,36.19,0.93,1025.7
China,2/4/2020,0.0006,36.84,0.79,1027.8
China,2/5/2020,0.0745,36.49,0.94,1027.7
China,2/6/2020,0.0332,37.58,0.95,1028
China,2/7/2020,0.002,30.42,0.91,1030.9
China,2/8/2020,0.0003,30.89,0.79,1030.6
China,2/9/2020,0.0039,45.19,0.7,1025.7
China,2/10/2020,0.0769,49.28,0.83,1021.6
China,2/11/2020,0.0587,50.39,0.93,1018.5
China,2/12/2020,0.1292,50.7,0.99,1016.6
China,2/13/2020,0.0061,55.82,0.93,1015.6
China,2/14/2020,0.1483,31,0.98,1018.9
China,2/15/2020,0.0375,24.65,0.73,1028.4
China,2/16/2020,0.0003,24.66,0.64,1031.5
China,2/17/2020,0.0004,27.14,0.58,1031.6
China,2/18/2020,0.0004,35.6,0.65,1027.5
China,2/19/2020,0.0004,38.36,0.66,1029.5
China,2/20/2020,0.0064,46.6,0.74,1029.3
China,2/21/2020,0.0123,40.38,0.67,1031.2
China,2/22/2020,0.0003,43.84,0.64,1028
China,2/23/2020,0.0003,52.06,0.71,1020.4
China,2/24/2020,0.01,55.05,0.78,1017.2
China,2/25/2020,0.0198,44.98,0.95,1022.8
China,2/26/2020,0.0011,44.16,0.8,1025.6
China,2/27/2020,0.0003,48.91,0.79,1018.3
China,2/28/2020,0.0531,47.12,0.87,1016
China,2/29/2020,0.1205,41.08,0.97,1019.4
China,3/1/2020,0.0021,42.61,0.87,1024.6
China,3/2/2020,0.0281,42.94,0.94,1023.4
China,3/3/2020,0.0159,37.92,0.96,1026.1
China,3/4/2020,0.0009,35.21,0.75,1026.3
China,3/5/2020,0.0322,45.86,0.87,1019.3
China,3/6/2020,0.0157,50.8,0.95,1015.9
China,3/7/2020,0.0716,53.57,0.94,1013.9
China,3/8/2020,0.1316,46.99,0.98,1008
China,3/9/2020,0.0089,37.65,0.86,1018.2
China,3/10/2020,0.0004,46.93,0.76,1021.8
China,3/11/2020,0.0215,48.51,0.9,1018.9
China,3/12/2020,0.004,43.81,0.91,1020
China,3/13/2020,0.0017,36.58,0.82,1022.8
China,3/14/2020,0.0004,39.92,0.67,1021.6
China,3/15/2020,0,50.56,0.6,1022.7
China,3/16/2020,0.0009,50.34,0.73,1020.1
China,3/17/2020,0.004,51.94,0.78,1015.7
China,3/18/2020,0.0013,46.33,0.7,1015.2
China,3/19/2020,0.0002,49.04,0.68,1016.6
China,3/20/2020,0.019,61.74,0.77,1012.7
China,3/21/2020,0.0497,52.4,0.9,1013.5
China,3/22/2020,0.0007,50.96,0.72,1019.1
China,3/23/2020,0.0002,54.39,0.59,1017.9
China,3/24/2020,0.0005,60.64,0.72,1014.2
China,3/25/2020,0.0338,56.98,0.86,1011.6
China,3/26/2020,0.1404,37.88,0.93,1018
China,3/27/2020,0.0624,34.8,0.97,1023.3
China,3/28/2020,0.1008,41.23,0.98,1021
China,3/29/2020,0.0534,43.55,0.95,1019
China,3/30/2020,0.0398,45,1,1017
China,3/31/2020,0.0044,41.99,0.87,1020.9
China,4/1/2020,0.0015,48.42,0.78,1022.2
China,4/2/2020,0.0021,45.26,0.87,1022.7
China,4/3/2020,0.0031,41.82,0.83,1024.4
China,4/4/2020,0.0002,43.56,0.79,1025.6
China,4/5/2020,0.0057,39.72,0.78,1021.9
China,4/6/2020,0.0002,41.18,0.67,1019.5
China,4/7/2020,0.0003,49.4,0.53,1019
China,4/8/2020,0.0004,48.01,0.45,1019.6
China,4/9/2020,0.0003,55.42,0.54,1019.7
China,4/10/2020,0.0598,39.77,0.94,1017.8
China,4/11/2020,0.0029,44.54,0.68,1019.3
China,4/12/2020,0.0003,41.59,0.47,1019.9
China,4/13/2020,0.0028,50.81,0.57,1018
China,4/14/2020,0.0067,47.39,0.58,1014.6
China,4/15/2020,0.0003,56.07,0.58,1012.9
China,4/16/2020,0.0009,58.13,0.65,1013.2
China,4/17/2020,0.0035,57.65,0.68,1015.3
China,4/18/2020,0.1066,48.61,0.95,1012.2
China,4/19/2020,0.0817,51.04,0.79,1015.6
China,4/20/2020,0.0815,47.19,1,1018.8
Colombia,12/31/2019,0.1449,51.31,0.98,1013.8
Colombia,1/1/2020,0.2072,52.34,0.97,1013.5
Colombia,1/2/2020,0.1534,50.87,0.94,1013.3
Colombia,1/3/2020,0.032,49.88,0.86,1014.8
Colombia,1/4/2020,0.0792,50.23,0.86,1015.7
Colombia,1/5/2020,0.1149,48.65,0.84,1017
Colombia,1/6/2020,0.1042,49.53,0.81,1015.5
Colombia,1/7/2020,0.0188,46.72,0.81,1015.1
Colombia,1/8/2020,0.0068,47.26,0.65,1016.3
Colombia,1/9/2020,0.0084,46.78,0.68,1015.1
Colombia,1/10/2020,0.0015,47.14,0.58,1013.1
Colombia,1/11/2020,0.0075,49.9,0.67,1013.4
Colombia,1/12/2020,0.0139,50.72,0.72,1013.2
Colombia,1/13/2020,0.0033,48.83,0.7,1013.3
Colombia,1/14/2020,0.0203,49.35,0.74,1013.7
Colombia,1/15/2020,0.0234,49.51,0.74,1013.7
Colombia,1/16/2020,0.0124,52.21,0.72,1015.1
Colombia,1/17/2020,0.0049,52.82,0.76,1014.9
Colombia,1/18/2020,0.0149,52.15,0.74,1014.3
Colombia,1/19/2020,0.0329,52.43,0.76,1014
Colombia,1/20/2020,0.1328,53.86,0.84,1015.4
Colombia,1/21/2020,0.1514,52.07,0.96,1016.6
Colombia,1/22/2020,0.1278,49.91,0.97,1016.9
Colombia,1/23/2020,0.1333,51.07,0.93,1016.2
Colombia,1/24/2020,0.0548,52.45,0.93,1014.7
Colombia,1/25/2020,0.0695,53.54,0.96,1014
Colombia,1/26/2020,0.0784,51.73,0.98,1013.6
Colombia,1/27/2020,0.2768,51.09,0.95,1017.2
Colombia,1/28/2020,0.3751,50.32,0.94,1018.9
Colombia,1/29/2020,0.3885,51.39,0.91,1018.4
Colombia,1/30/2020,0.1691,50,0.89,1018
Colombia,1/31/2020,0.0609,50.72,0.77,1017.7
Colombia,2/1/2020,0.1519,51.63,0.78,1017.7
Colombia,2/2/2020,0.2144,50.77,0.85,1017.5
Colombia,2/3/2020,0.0446,48.39,0.74,1016.6
Colombia,2/4/2020,0.0132,47.57,0.6,1016.7
Colombia,2/5/2020,0.008,46.46,0.49,1015.5
Colombia,2/6/2020,0.0006,48.81,0.47,1014.7
Colombia,2/7/2020,0.0403,51.95,0.6,1015.1
Colombia,2/8/2020,0.1634,51.87,0.88,1015.3
Colombia,2/9/2020,0.1803,50.49,0.9,1015.2
Colombia,2/10/2020,0.0059,48.83,0.73,1015.5
Colombia,2/11/2020,0.0003,50.49,0.61,1015.4
Colombia,2/12/2020,0.0105,51.1,0.64,1014.7
Colombia,2/13/2020,0.0536,51.96,0.71,1013.9
Colombia,2/14/2020,0.071,52.18,0.8,1014.2
Colombia,2/15/2020,0.0726,52.15,0.81,1014.6
Colombia,2/16/2020,0.0374,51.46,0.75,1013.2
Colombia,2/17/2020,0.0219,51.29,0.7,1012.9
Colombia,2/18/2020,0.031,52.97,0.64,1013.4
Colombia,2/19/2020,0.1033,52.66,0.76,1013.8
Colombia,2/20/2020,0.0713,53.46,0.85,1013.2
Colombia,2/21/2020,0.1324,53.68,0.88,1014.6
Colombia,2/22/2020,0.1098,53.24,0.96,1014.4
Colombia,2/23/2020,0.114,52.81,0.99,1014
Colombia,2/24/2020,0.128,54.57,0.98,1013.2
Colombia,2/25/2020,0.195,53.52,0.97,1013.8
Colombia,2/26/2020,0.155,52.6,0.99,1015
Colombia,2/27/2020,0.1222,53.24,0.96,1014.1
Colombia,2/28/2020,0.0496,51.6,0.92,1013.7
Colombia,2/29/2020,0.0608,51.76,0.89,1014.2
Colombia,3/1/2020,0.0744,52.36,0.9,1013.9
Colombia,3/2/2020,0.098,52.78,0.9,1013.9
Colombia,3/3/2020,0.0768,53.22,0.93,1014.5
Colombia,3/4/2020,0.0474,50.24,0.86,1015.2
Colombia,3/5/2020,0.0504,52.04,0.72,1017.4
Colombia,3/6/2020,0.1034,51.93,0.79,1017.5
Colombia,3/7/2020,0.1781,52.53,0.86,1016.5
Colombia,3/8/2020,0.1259,52.25,0.95,1015.2
Colombia,3/9/2020,0.0823,52.93,0.91,1014.7
Colombia,3/10/2020,0.1043,52.49,0.94,1015
Colombia,3/11/2020,0.0906,54.21,0.94,1013
Colombia,3/12/2020,0.0833,53.29,0.97,1011.7
Colombia,3/13/2020,0.1475,53.47,0.97,1013.6
Colombia,3/14/2020,0.092,52.97,0.99,1015.1
Colombia,3/15/2020,0.1244,53.38,0.99,1014.7
Colombia,3/16/2020,0.1177,52.22,0.97,1013.9
Colombia,3/17/2020,0.0939,52.49,0.92,1013.8
Colombia,3/18/2020,0.0877,52.42,0.92,1014.3
Colombia,3/19/2020,0.056,51.82,0.91,1014.5
Colombia,3/20/2020,0.0561,50.54,0.93,1015.6
Colombia,3/21/2020,0.0316,48.88,0.92,1015.2
Colombia,3/22/2020,0.0265,50.74,0.83,1014.5
Colombia,3/23/2020,0.0347,51.57,0.88,1016.1
Colombia,3/24/2020,0.1223,51.47,0.92,1015.4
Colombia,3/25/2020,0.1183,53.59,0.93,1013.6
Colombia,3/26/2020,0.104,50.89,0.96,1012.5
Colombia,3/27/2020,0.0682,53.21,0.92,1011.4
Colombia,3/28/2020,0.0442,50.22,0.94,1011.6
Colombia,3/29/2020,0.0429,52.19,0.83,1013.2
Colombia,3/30/2020,0.0788,52.63,0.93,1013.7
Colombia,3/31/2020,0.0967,52.46,0.95,1012.7
Colombia,4/1/2020,0.1301,52.34,0.97,1013.9
Colombia,4/2/2020,0.0644,52.94,0.97,1015.2
Colombia,4/3/2020,0.0349,52.64,0.89,1014.4
Colombia,4/4/2020,0.0618,51.92,0.89,1013.5
Colombia,4/5/2020,0.0675,52.83,0.88,1014
Colombia,4/6/2020,0.0752,54.11,0.9,1015.2
Colombia,4/7/2020,0.0737,53.86,0.88,1015.8
Colombia,4/8/2020,0.0928,54.22,0.87,1014.4
Colombia,4/9/2020,0.0676,52.31,0.92,1014.7
Colombia,4/10/2020,0.08,52.11,0.88,1014
Colombia,4/11/2020,0.0713,53.23,0.92,1014.9
Colombia,4/12/2020,0.0539,51.56,0.9,1015.6
Colombia,4/13/2020,0.1935,52.15,0.87,1015.9
Colombia,4/14/2020,0.1779,51.25,0.94,1015.9
Colombia,4/15/2020,0.1769,49.9,0.89,1015.7
Colombia,4/16/2020,0.1108,50.76,0.91,1017.3
Colombia,4/17/2020,0.0632,49.69,0.93,1018.1
Colombia,4/18/2020,0.0921,50.48,0.9,1017.8
Colombia,4/19/2020,0.1146,51.44,0.92,1017.4
Colombia,4/20/2020,0.1268,51.98,0.92,1016.9
Congo (Brazzaville),12/31/2019,0.1835,69.29,0.87,1009
Congo (Brazzaville),1/1/2020,0.0623,71.2,0.93,1009.9
Congo (Brazzaville),1/2/2020,0.0065,70.53,0.85,1011.4
Congo (Brazzaville),1/3/2020,0.066,70.36,0.81,1011.3
Congo (Brazzaville),1/4/2020,0.0416,69.58,0.88,1011.8
Congo (Brazzaville),1/5/2020,0.0097,72.05,0.76,1009.8
Congo (Brazzaville),1/6/2020,0.0276,72.68,0.83,1009.6
Congo (Brazzaville),1/7/2020,0.085,70.59,0.85,1010.8
Congo (Brazzaville),1/8/2020,0.0578,70.4,0.84,1011.7
Congo (Brazzaville),1/9/2020,0.0476,68.33,0.84,1012.5
Congo (Brazzaville),1/10/2020,0.0015,66.98,0.8,1013.8
Congo (Brazzaville),1/11/2020,0.0031,69.72,0.75,1012.9
Congo (Brazzaville),1/12/2020,0.0052,71.66,0.69,1010.2
Congo (Brazzaville),1/13/2020,0.0007,72.06,0.61,1008.4
Congo (Brazzaville),1/14/2020,0.0181,74.17,0.67,1008.7
Congo (Brazzaville),1/15/2020,0.0071,71.11,0.71,1008.8
